study	lineage	cluster	n_cells	chosen_label	cluster_marker_gene_assignment	cluster_marker_raw_winner	cluster_marker_assignment_reason	marker_assignment_score	marker_assignment_base_score	marker_assignment_penalty	negative_marker_penalty	confound_marker_penalty	best_total_score	score_margin	top_celltypist	top_panhuman_fine	top_screfmapping	feedback_flags
vaccination_study_01	B_lineage	29	350	Memory B Cell	Memory B Cell	Naive B Cell	source_supported_marker_tiebreak	0.4	1.0	0.6	0.3818571428571429	0.3188571428571428	1.8936413165760275	0.7044984594331702	Classical Monocyte:140; Non-Classical Monocyte:69; Naive B Cell:57; Memory B Cell:40; Plasma Cell:37	Memory B Cell:193; not_available:78; Naive B Cell:32; Plasma Cell:25; Non-Classical Monocyte:15	not_available:350	screfmapping_missing_for_scope
vaccination_study_01	B_lineage	3	1365	Memory B Cell	Memory B Cell	Naive B Cell	source_supported_marker_tiebreak	0.453025641025641	1.0	0.546974358974359	0.4525421245421245	0.0944322344322344	2.977450644925628	2.159150278625261	Memory B Cell:1215; Naive B Cell:130; B Cell:20	Memory B Cell:1258; Naive B Cell:87; not_available:20	not_available:1365	screfmapping_missing_for_scope
vaccination_study_01	B_lineage	30	299	Naive B Cell	Naive B Cell	Naive B Cell	raw_marker_winner	0.5939130434782609	1.0	0.4060869565217391	0.242876254180602	0.1632107023411371	3.193913043478261	2.6547826086956525	Naive B Cell:296; Memory B Cell:3	Naive B Cell:222; Memory B Cell:59; not_available:18	not_available:299	screfmapping_missing_for_scope
vaccination_study_01	B_lineage	31	185	Naive B Cell	Naive B Cell	Naive B Cell	raw_marker_winner	0.6434864864864865	1.0	0.3565135135135134	0.2665135135135135	0.09	2.3580810810810813	1.2672702702702705	Naive B Cell:118; Memory B Cell:62; CD4 Naive / T Central Memory:4; Platelet:1	Naive B Cell:100; Memory B Cell:70; not_available:14; Plasma Cell:1	not_available:185	screfmapping_missing_for_scope
vaccination_study_01	B_lineage	32	120	B Cell	Plasmablast	Plasmablast	raw_marker_winner	0.5133194444444444	1.0	0.4866805555555555	0.3585555555555555	0.128125	0.5133194444444444	0.0574444444444444	Blood Cell:108; NK Cell:5; Naive B Cell:3; Memory B Cell:1; CD4 T Effector Memory:1	Blood Cell:63; not_available:30; Lymphoid Cell:6; HSC:6; B Cell:5	not_available:120	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_01	B_lineage	4	1363	B Cell	Naive B Cell	Naive B Cell	raw_marker_winner	0.3485619955979456	0.7666911225238444	0.4181291269258987	0.3450183418928834	0.0731107850330154	1.0052824651504035	0.4749156272927366	Classical Monocyte:1342; Blood Cell:11; CD4 Naive / T Central Memory:5; Non-Classical Monocyte:3; Conventional DC 2:1	not_available:677; Memory B Cell:510; Naive B Cell:91; Plasma Cell:28; Conventional DC 1:14	not_available:1363	marker_final_disagreement;weak_marker_specificity;screfmapping_missing_for_scope
vaccination_study_01	B_lineage	5	1297	Naive B Cell	Naive B Cell	Naive B Cell	raw_marker_winner	0.7972937548188126	1.0	0.2027062451811873	0.1697841171935235	0.0329221279876638	3.393747108712413	3.28349267540478	Naive B Cell:1281; Memory B Cell:16	Naive B Cell:1244; Memory B Cell:42; not_available:11	not_available:1297	screfmapping_missing_for_scope
vaccination_study_01	B_lineage	6	1221	Naive B Cell	Naive B Cell	Naive B Cell	raw_marker_winner	0.6718714168714168	1.0	0.3281285831285831	0.21502457002457	0.113104013104013	3.268104013104013	2.8762940212940213	Naive B Cell:1217; Memory B Cell:4	Naive B Cell:948; Memory B Cell:181; not_available:92	not_available:1221	screfmapping_missing_for_scope
vaccination_study_01	B_lineage	7	1180	Memory B Cell	Memory B Cell	Memory B Cell	raw_marker_winner	0.5154433427112868	0.8545721562706088	0.339128813559322	0.339128813559322	0.0	3.1044263935587444	2.9169687664401005	Memory B Cell:1136; Naive B Cell:43; B Cell:1	Memory B Cell:1158; Naive B Cell:20; not_available:2	not_available:1180	screfmapping_missing_for_scope
vaccination_study_01	B_lineage	8	1079	Naive B Cell	Naive B Cell	Naive B Cell	raw_marker_winner	0.7263345690454124	1.0	0.2736654309545876	0.2093002780352178	0.0643651529193697	3.3215152919369784	3.0781417979610746	Naive B Cell:1067; Memory B Cell:12	Naive B Cell:957; Memory B Cell:91; not_available:31	not_available:1079	screfmapping_missing_for_scope
vaccination_study_01	B_lineage	9	1074	Naive B Cell	Naive B Cell	Naive B Cell	raw_marker_winner	0.7067690875232775	1.0	0.2932309124767225	0.2050093109869646	0.0882216014897579	3.2801396648044694	2.992057728119181	Naive B Cell:1048; Memory B Cell:26	Naive B Cell:939; Memory B Cell:103; not_available:32	not_available:1074	screfmapping_missing_for_scope
vaccination_study_01	T_NK_lineage	0	6453	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	raw_marker_winner	0.7342693320935999	1.0	0.2657306679064001	0.1682062606539594	0.0975244072524407	2.666145978614598	1.7778145478927774	CD4 Naive / T Central Memory:3321; CD4 T Effector Memory:896; Treg:590; CD8 Naive / T Central Memory:581; CD8 Cytotoxic / T Effector Memory:428	CD4 Naive / T Central Memory:3289; not_available:864; CD4 T Effector Memory:826; Treg:543; Blood Cell:497	not_available:6453	screfmapping_missing_for_scope
vaccination_study_01	T_NK_lineage	1	13257	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	NKT Cell	source_supported_marker_tiebreak	0.6285121068114958	1.0	0.3714878931885041	0.1030278343516632	0.2684600588368409	2.303558120238365	1.0559938145885193	CD8 Cytotoxic / T Effector Memory:7796; MAIT Cell:3498; NK Cell:1223; CD8 Naive / T Central Memory:248; CD4 T Effector Memory:202	CD8 Cytotoxic / T Effector Memory:8260; MAIT Cell:2844; not_available:1005; NK Cell:427; CD4 T Effector Memory:317	not_available:13257	screfmapping_missing_for_scope
vaccination_study_01	T_NK_lineage	2	19484	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	raw_marker_winner	0.8434815746253337	1.0	0.1565184253746663	0.0483219564771094	0.1081964688975569	2.854485475261753	1.3759084376924655	CD4 Naive / T Central Memory:14426; CD8 Naive / T Central Memory:4851; CD4 T Effector Memory:60; CD8 Cytotoxic / T Effector Memory:47; NK Cell:37	CD4 Naive / T Central Memory:14177; CD8 Naive / T Central Memory:4207; not_available:452; CD4 T Effector Memory:365; Treg:128	not_available:19484	screfmapping_missing_for_scope
vaccination_study_01	T_NK_lineage	3	10150	NK Cell	NK Cell	NKT Cell	source_supported_marker_tiebreak	0.8512073891625616	1.0	0.1487926108374384	0.0642975369458128	0.0844950738916256	3.242564630541872	2.3913572413793105	NK Cell:9653; CD8 Cytotoxic / T Effector Memory:272; Blood Cell:79; Classical Monocyte:37; Non-Classical Monocyte:36	NK Cell:9148; not_available:496; CD8 Cytotoxic / T Effector Memory:259; Lymphoid Cell:205; Blood Cell:23	not_available:10150	screfmapping_missing_for_scope
vaccination_study_01	T_NK_lineage	4	6526	NK Cell	NK Cell	NK Cell	raw_marker_winner	0.8802916028194913	1.0	0.1197083971805087	0.0844149555623659	0.0352934416181428	3.3334022372050263	1.597561752988048	NK Cell:6111; CD8 Cytotoxic / T Effector Memory:348; CD4 Naive / T Central Memory:35; MAIT Cell:21; CD8 Naive / T Central Memory:4	NK Cell:2912; not_available:2057; Blood Cell:813; CD8 Cytotoxic / T Effector Memory:673; T Cell:29	not_available:6526	screfmapping_missing_for_scope
vaccination_study_01	T_NK_lineage	5	21429	NK Cell	NK Cell	NKT Cell	source_supported_marker_tiebreak	0.8738524896168743	1.0	0.1261475103831256	0.0450016333006673	0.0811458770824583	3.3096270007933173	2.435774511176443	NK Cell:21140; CD8 Cytotoxic / T Effector Memory:247; Non-Classical Monocyte:12; Classical Monocyte:10; Treg:6	NK Cell:20635; not_available:441; Lymphoid Cell:212; CD8 Cytotoxic / T Effector Memory:123; Blood Cell:11	not_available:21429	screfmapping_missing_for_scope
vaccination_study_01	T_NK_lineage	6	15656	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	raw_marker_winner	0.8483185360245273	1.0	0.1516814639754726	0.1027417603474706	0.048939703628002	2.7618468957588145	1.1730872615397718	CD4 Naive / T Central Memory:6526; CD4 T Effector Memory:6265; Treg:1207; CD8 Naive / T Central Memory:553; CD8 Cytotoxic / T Effector Memory:399	CD4 T Effector Memory:7531; CD4 Naive / T Central Memory:4793; Treg:1313; not_available:1034; Lymphoid Cell:263	not_available:15656	screfmapping_missing_for_scope
vaccination_study_01	T_NK_lineage	7	12227	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	raw_marker_winner	0.7315376694636819	0.9498994916604596	0.2183618221967776	0.1344982415964668	0.0838635806003107	2.5086538876692925	1.398864078231164	CD4 Naive / T Central Memory:7008; CD4 T Effector Memory:1983; CD8 Naive / T Central Memory:1137; Classical Monocyte:728; MAIT Cell:438	CD4 T Effector Memory:4880; CD4 Naive / T Central Memory:3342; not_available:1258; CD8 Naive / T Central Memory:1106; MAIT Cell:448	not_available:12227	screfmapping_missing_for_scope
vaccination_study_01	T_NK_lineage	8	14105	NK Cell	NK Cell	NKT Cell	source_supported_marker_tiebreak	0.8683637008153138	1.0	0.1316362991846862	0.0380099255583126	0.0936263736263736	3.0447469691598723	2.1763832683445585	NK Cell:12681; CD8 Cytotoxic / T Effector Memory:1285; MAIT Cell:61; Blood Cell:31; CD4 Naive / T Central Memory:13	NK Cell:11891; CD8 Cytotoxic / T Effector Memory:1299; not_available:624; Lymphoid Cell:153; Blood Cell:48	not_available:14105	screfmapping_missing_for_scope
vaccination_study_01	T_NK_lineage	9	16378	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	raw_marker_winner	0.819666320674075	1.0	0.180333679325925	0.0551169251434851	0.1252167541824398	2.971882708511418	1.3639455366955673	CD4 Naive / T Central Memory:11785; CD8 Naive / T Central Memory:4478; Treg:32; CD8 Cytotoxic / T Effector Memory:24; CD4 T Effector Memory:23	CD4 Naive / T Central Memory:12991; CD8 Naive / T Central Memory:2407; not_available:731; Blood Cell:137; T Cell:43	not_available:16378	screfmapping_missing_for_scope
vaccination_study_01	Myeloid_lineage	2	7162	Plasmacytoid DC	Intermediate Monocyte	Intermediate Monocyte	raw_marker_winner	0.833900446802569	0.9877129293493436	0.1538124825467746	0.1209410779111979	0.0328714046355766	3.123741133761519	2.28984068695895	Plasmacytoid DC:7136; Classical Monocyte:11; Conventional DC 2:7; Blood Cell:7; Platelet:1	Plasmacytoid DC:7113; not_available:20; Blood Cell:18; NK Cell:5; Plasma Cell:5	not_available:7162	marker_final_disagreement
vaccination_study_04	B_lineage	0	31	B Cell	Plasmablast	Plasmablast	raw_marker_winner	0.5903225806451613	1.0	0.4096774193548387	0.3870967741935484	0.0225806451612903	0.918548387096774	0.3282258064516128	Blood Cell:21; HSC:3; Classical Monocyte:2; T Cell:2; Naive B Cell:2	Blood Cell:23; HSC:5; B Cell:3	not_available:25; Naive B Cell:6	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_04	B_lineage	1	22	Plasma Cell	Plasmablast	Plasmablast	raw_marker_winner	0.9363636363636364	1.0	0.0636363636363636	0.0	0.0636363636363636	3.109090909090909	0.5727272727272723	Plasma Cell:22	Plasma Cell:22	Naive B Cell:16; Memory B Cell:4; Plasma Cell:2	marker_final_disagreement
vaccination_study_04	B_lineage	2	19	Plasma Cell	Plasmablast	Plasmablast	raw_marker_winner	0.7894736842105263	1.0	0.2105263157894736	0.0631578947368421	0.1473684210526315	3.126315789473684	0.736842105263158	Plasma Cell:19	Plasma Cell:19	Memory B Cell:13; Naive B Cell:4; Plasma Cell:2	marker_final_disagreement
vaccination_study_04	B_lineage	3	19	Plasma Cell	Plasmablast	Plasmablast	raw_marker_winner	0.7842105263157895	1.0	0.2157894736842105	0.031578947368421	0.1842105263157894	3.5052631578947366	0.8368421052631576	Plasma Cell:11; Plasmablast:7; Plasmacytoid DC:1	Plasma Cell:19	Memory B Cell:10; Plasma Cell:8; not_available:1	marker_final_disagreement
vaccination_study_04	B_lineage	4	16	Plasma Cell	Plasmablast	Plasmablast	raw_marker_winner	0.671875	1.0	0.328125	0.0	0.328125	3.3	1.0281249999999995	Plasma Cell:16	Plasma Cell:16	Memory B Cell:7; Naive B Cell:5; Plasma Cell:4	marker_final_disagreement
vaccination_study_04	B_lineage	6	12	Plasma Cell	Plasmablast	Plasmablast	raw_marker_winner	0.8041666666666667	1.0	0.1958333333333333	0.0499999999999999	0.1458333333333333	2.7333333333333334	0.8625	Plasma Cell:8; Memory B Cell:2; NK Cell:1; Blood Cell:1	Plasma Cell:8; Blood Cell:2; Memory B Cell:2	Plasma Cell:6; not_available:2; Memory B Cell:2; Naive B Cell:2	marker_final_disagreement
vaccination_study_04	B_lineage	8	5	Plasma Cell	Plasmablast	Plasmablast	raw_marker_winner	0.86	1.0	0.1399999999999999	0.0	0.1399999999999999	2.48	0.3399999999999998	Plasma Cell:4; Blood Cell:1	Plasma Cell:4; B Cell:1	Naive B Cell:3; Memory B Cell:2	marker_final_disagreement
vaccination_study_04	B_lineage	9	2	B Cell	Naive B Cell	Naive B Cell	raw_marker_winner	0.51	1.0	0.49	0.49	0.0	0.51	0.1099999999999999	Blood Cell:2	Blood Cell:2	not_available:2	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_04	T_NK_lineage	0	38	T Cell	gdT Cell	gdT Cell	raw_marker_winner	0.775	1.0	0.225	0.1263157894736842	0.0986842105263157	0.775	0.2357017543859648	Plasmacytoid DC:38	Plasmacytoid DC:38	not_available:38	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_04	T_NK_lineage	1	37	NK Cell	NK Cell	NK Cell	raw_marker_winner	0.487027027027027	0.972972972972973	0.485945945945946	0.485945945945946	0.0	1.38972972972973	0.8449558064680939	Classical Monocyte:19; Non-Classical Monocyte:12; NK Cell:3; Conventional DC 2:2; CD4 Naive / T Central Memory:1	Non-Classical Monocyte:17; Classical Monocyte:10; Blood Cell:7; Conventional DC 2:3	not_available:36; CD4 Naive / T Central Memory:1	screfmapping_missing_for_scope
vaccination_study_04	T_NK_lineage	10	24	NK Cell	NK Cell	NKT Cell	source_supported_marker_tiebreak	0.925	1.0	0.075	0.075	0.0	3.3095833333333333	2.384583333333333	NK Cell:24	NK Cell:21; Lymphoid Cell:2; Blood Cell:1	not_available:24	screfmapping_missing_for_scope
vaccination_study_04	T_NK_lineage	12	20	NK Cell	NK Cell	NKT Cell	source_supported_marker_tiebreak	0.91	1.0	0.09	0.09	0.0	3.295	2.385	NK Cell:12; Blood Cell:3; CD8 Cytotoxic / T Effector Memory:2; Treg:2; CD4 T Effector Memory:1	Lymphoid Cell:20	not_available:18; CD4 Naive / T Central Memory:2	screfmapping_missing_for_scope
vaccination_study_04	T_NK_lineage	13	13	T Cell	CD8 Naive / T Central Memory	CD8 Naive / T Central Memory	raw_marker_winner	0.9915271797941658	0.9915271797941658	0.0	0.0	0.0	0.9915271797941658	0.140865554085281	Blood Cell:13	Blood Cell:13	not_available:13	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_04	T_NK_lineage	14	2	NK Cell	NK Cell	NK Cell	raw_marker_winner	0.51	1.0	0.49	0.49	0.0	3.1100000000000003	2.6100000000000003	NK Cell:2	NK Cell:1; Blood Cell:1	not_available:2	screfmapping_missing_for_scope
vaccination_study_04	T_NK_lineage	2	35	NK Cell	CD8 Naive / T Central Memory	CD8 Naive / T Central Memory	raw_marker_winner	0.6697718105500208	0.8573908581690683	0.1876190476190476	0.1876190476190476	0.0	1.3385714285714287	0.3945674678188857	Blood Cell:26; NK Cell:4; T Cell:2; Plasmacytoid DC:1; CD4 Naive / T Central Memory:1	Blood Cell:20; Lymphoid Cell:8; HSC:6; NK Cell:1	not_available:22; CD4 Naive / T Central Memory:9; CD4 T Effector Memory:4	marker_final_disagreement
vaccination_study_04	T_NK_lineage	3	33	NK Cell	NK Cell	NKT Cell	source_supported_marker_tiebreak	0.9090909090909092	1.0	0.0909090909090909	0.0909090909090909	0.0	3.403636363636364	2.4945454545454546	NK Cell:30; CD8 Cytotoxic / T Effector Memory:3	NK Cell:30; Blood Cell:3	not_available:33	screfmapping_missing_for_scope
vaccination_study_04	T_NK_lineage	4	33	NK Cell	NK Cell	NKT Cell	source_supported_marker_tiebreak	1.0	1.0	0.0	0.0	0.0	3.450909090909091	2.450909090909091	NK Cell:32; CD4 T Effector Memory:1	NK Cell:27; Blood Cell:2; Lymphoid Cell:2; CD8 T Cell (ab):1; CD8 Naive / T Central Memory:1	not_available:32; CD4 Naive / T Central Memory:1	screfmapping_missing_for_scope
vaccination_study_04	T_NK_lineage	5	33	NK Cell	NK Cell	NKT Cell	source_supported_marker_tiebreak	0.9636363636363636	1.0	0.0363636363636363	0.0363636363636363	0.0	3.4663636363636368	2.502727272727273	NK Cell:33	NK Cell:28; Blood Cell:3; Lymphoid Cell:2	not_available:33	screfmapping_missing_for_scope
vaccination_study_04	T_NK_lineage	6	31	NK Cell	NKT Cell	NKT Cell	raw_marker_winner	0.9225806451612903	1.0	0.0774193548387096	0.0774193548387096	0.0	2.992258064516129	1.7677419354838708	NK Cell:16; CD8 Cytotoxic / T Effector Memory:14; Blood Cell:1	NK Cell:19; Blood Cell:8; Lymphoid Cell:3; CD8 Cytotoxic / T Effector Memory:1	not_available:31	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_04	T_NK_lineage	7	28	NK Cell	NKT Cell	NKT Cell	raw_marker_winner	0.8714285714285714	1.0	0.1285714285714285	0.1285714285714285	0.0	3.2207142857142856	2.349285714285714	NK Cell:26; CD8 Cytotoxic / T Effector Memory:2	NK Cell:27; Blood Cell:1	not_available:28	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_04	T_NK_lineage	9	26	T Cell	gdT Cell	gdT Cell	raw_marker_winner	0.7288461538461538	1.0	0.2711538461538462	0.1846153846153846	0.0865384615384615	0.7288461538461538	0.1846153846153845	Plasmacytoid DC:26	Plasmacytoid DC:26	not_available:26	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_04	Myeloid_lineage	6	1089	Conventional DC 1	Intermediate Monocyte	Intermediate Monocyte	raw_marker_winner	0.8280198032998911	0.997595866966864	0.1695760636669727	0.1265319865319865	0.0430440771349862	2.962901744719926	2.1348819414200357	Conventional DC 1:1052; Classical Monocyte:12; Conventional DC 2:9; Blood Cell:7; Plasmacytoid DC:6	Conventional DC 1:971; Blood Cell:106; Plasmacytoid DC:7; Conventional DC 2:5	not_available:1089	marker_final_disagreement
vaccination_study_06	B_lineage	0	325	Memory B Cell	Naive B Cell	Naive B Cell	raw_marker_winner	0.1678615384615384	0.2769230769230769	0.1090615384615384	0.098676923076923	0.0103846153846153	2.825230769230769	1.1804461538461537	Memory B Cell:159; Naive B Cell:95; B Cell:34; Plasma Cell:11; CD8 Cytotoxic / T Effector Memory:10	Memory B Cell:311; Blood Cell:8; Treg:2; Plasma Cell:1; B Cell:1	Naive B Cell:192; Memory B Cell:74; Plasma Cell:53; not_available:3; Treg:2	marker_final_disagreement;weak_marker_specificity
vaccination_study_06	B_lineage	1	291	Memory B Cell	Naive B Cell	Naive B Cell	raw_marker_winner	0.2368900343642611	0.2989690721649484	0.0620790378006872	0.0479037800687285	0.0141752577319587	3.334020618556701	2.680635738831615	B Cell:279; Memory B Cell:11; Blood Cell:1	Memory B Cell:291	Memory B Cell:178; Naive B Cell:101; Plasma Cell:11; not_available:1	marker_final_disagreement;weak_marker_specificity
vaccination_study_06	B_lineage	10	195	Memory B Cell	Plasma Cell	Plasma Cell	raw_marker_winner	0.0	0.4153846153846154	0.5261538461538462	0.2946153846153846	0.2315384615384615	2.914871794871795	2.194871794871795	B Cell:160; Memory B Cell:14; Blood Cell:8; Naive B Cell:6; NK Cell:2	Memory B Cell:181; Blood Cell:8; Plasma Cell:5; B Cell:1	Naive B Cell:104; Memory B Cell:75; Plasma Cell:13; not_available:3	marker_final_disagreement;weak_marker_specificity
vaccination_study_06	B_lineage	11	174	Memory B Cell	Naive B Cell	Naive B Cell	raw_marker_winner	0.1039655172413793	0.1379310344827586	0.0339655172413793	0.0253448275862068	0.0086206896551724	3.024137931034483	2.053505747126437	Memory B Cell:82; B Cell:65; CD8 Cytotoxic / T Effector Memory:10; Naive B Cell:9; Blood Cell:2	Memory B Cell:168; Plasma Cell:2; Blood Cell:2; Naive B Cell:1; B Cell:1	Naive B Cell:104; Memory B Cell:68; Plasma Cell:1; not_available:1	marker_final_disagreement;weak_marker_specificity
vaccination_study_06	B_lineage	12	174	Memory B Cell	Memory B Cell	Memory B Cell	raw_marker_winner	0.2830912079947904	0.4522866102936409	0.1691954022988505	0.1691954022988505	0.0	3.501482012592492	2.566424541328124	Memory B Cell:123; B Cell:35; Naive B Cell:11; Blood Cell:2; CD4 T Effector Memory:2	Memory B Cell:172; Blood Cell:1; B Cell:1	Memory B Cell:94; Naive B Cell:77; not_available:2; Treg:1	weak_marker_specificity
vaccination_study_06	B_lineage	13	172	Memory B Cell	Memory B Cell	Memory B Cell	raw_marker_winner	0.3492635658914729	0.563953488372093	0.2146899224806201	0.2146899224806201	0.0	3.877170542635659	3.2465950506692995	Memory B Cell:130; B Cell:39; Naive B Cell:3	Memory B Cell:171; Blood Cell:1	Memory B Cell:133; Naive B Cell:39	weak_marker_specificity
vaccination_study_06	B_lineage	15	136	Memory B Cell	Naive B Cell	Naive B Cell	raw_marker_winner	0.1493014705882352	0.2279411764705882	0.0786397058823529	0.0648529411764705	0.0137867647058823	2.320588235294118	1.7948161764705883	Memory B Cell:77; CD4 Naive / T Central Memory:16; Plasma Cell:10; CD8 Cytotoxic / T Effector Memory:7; Naive B Cell:7	Blood Cell:82; Memory B Cell:30; B Cell:10; Plasma Cell:6; Naive B Cell:4	Memory B Cell:68; not_available:23; Naive B Cell:21; CD4 Naive / T Central Memory:18; CD4 T Effector Memory:4	marker_final_disagreement;weak_marker_specificity
vaccination_study_06	B_lineage	16	103	Memory B Cell	Plasmablast	Plasmablast	raw_marker_winner	0.1633818770226537	0.4077669902912621	0.2443851132686084	0.1635598705501618	0.0808252427184465	1.1623584465910444	0.4499312621250249	CD4 Naive / T Central Memory:23; Memory B Cell:23; Blood Cell:19; Plasma Cell:19; Naive B Cell:8	Blood Cell:65; Memory B Cell:14; CD4 Naive / T Central Memory:7; CD4 T Cell (ab):6; Treg:3	not_available:40; Memory B Cell:20; Naive B Cell:18; CD4 Naive / T Central Memory:13; Treg:5	marker_final_disagreement;weak_marker_specificity
vaccination_study_06	B_lineage	18	56	Memory B Cell	Naive B Cell	Naive B Cell	raw_marker_winner	0.4356216164104913	0.5147287592676342	0.0791071428571428	0.0174999999999999	0.0616071428571428	3.5642857142857145	2.817949812160937	B Cell:51; Blood Cell:2; Memory B Cell:2; Naive B Cell:1	Memory B Cell:56	Memory B Cell:45; Naive B Cell:11	marker_final_disagreement
vaccination_study_06	B_lineage	2	286	Memory B Cell	Naive B Cell	Naive B Cell	raw_marker_winner	0.8627972027972028	1.0	0.1372027972027972	0.1214685314685314	0.0157342657342657	2.9482517482517485	0.3812587412587414	Memory B Cell:154; Naive B Cell:97; B Cell:32; CD8 Cytotoxic / T Effector Memory:2; Plasma Cell:1	Memory B Cell:286	Naive B Cell:196; Memory B Cell:83; Plasma Cell:7	marker_final_disagreement
vaccination_study_06	B_lineage	4	268	Memory B Cell	Naive B Cell	Naive B Cell	raw_marker_winner	0.5776395240756901	0.8290574345234513	0.2514179104477612	0.2318283582089552	0.0195895522388059	2.9119402985074627	1.126091819207892	B Cell:105; Naive B Cell:83; Memory B Cell:58; Plasma Cell:9; Blood Cell:9	Memory B Cell:266; Plasma Cell:1; HSC:1	Plasma Cell:99; Naive B Cell:90; Memory B Cell:74; not_available:5	marker_final_disagreement
vaccination_study_06	B_lineage	5	265	Naive B Cell	Naive B Cell	Naive B Cell	raw_marker_winner	0.181	0.2075471698113207	0.0265471698113207	0.0166415094339622	0.0099056603773584	2.280622641509434	0.1183584905660377	B Cell:112; Naive B Cell:103; Blood Cell:14; CD4 Naive / T Central Memory:11; Memory B Cell:8	Memory B Cell:218; Blood Cell:35; B Cell:8; Naive B Cell:2; Plasma Cell:1	Naive B Cell:237; not_available:25; Memory B Cell:3	weak_marker_specificity
vaccination_study_06	B_lineage	6	240	Memory B Cell	Plasmablast	Plasmablast	raw_marker_winner	0.1546153804735698	0.7467889915846809	0.5921736111111111	0.2681111111111111	0.3240625	3.2641666666666667	2.7941666666666665	B Cell:223; Blood Cell:12; Memory B Cell:2; Naive B Cell:2; CD4 Naive / T Central Memory:1	Memory B Cell:239; Blood Cell:1	Memory B Cell:135; Naive B Cell:83; Plasma Cell:18; not_available:4	marker_final_disagreement;weak_marker_specificity
vaccination_study_06	B_lineage	7	236	Memory B Cell	Naive B Cell	Naive B Cell	raw_marker_winner	0.1051694915254237	0.1652542372881356	0.0600847457627118	0.0378389830508474	0.0222457627118644	3.402542372881356	2.8761864406779662	B Cell:131; Memory B Cell:96; Naive B Cell:5; Blood Cell:4	Memory B Cell:234; Plasma Cell:1; Blood Cell:1	Memory B Cell:160; Naive B Cell:72; not_available:2; Plasma Cell:2	marker_final_disagreement;weak_marker_specificity
vaccination_study_06	B_lineage	8	218	B Cell	Plasma Cell	Plasma Cell	raw_marker_winner	0.6122271445949656	0.9253464106500116	0.3131192660550458	0.1619724770642202	0.1511467889908256	1.3856216400078096	0.7659304135147795	Plasma Cell:62; Blood Cell:46; B Cell:36; CD4 Naive / T Central Memory:33; Memory B Cell:11	Blood Cell:162; Memory B Cell:28; Treg:10; CD8 Cytotoxic / T Effector Memory:5; CD4 T Cell (ab):4	not_available:116; CD4 Naive / T Central Memory:42; CD4 T Effector Memory:22; Naive B Cell:21; Memory B Cell:13	marker_final_disagreement
vaccination_study_06	T_NK_lineage	0	5886	NK Cell	NK Cell	NKT Cell	source_supported_marker_tiebreak	0.8179214082407098	0.9105904534326908	0.0926690451919809	0.0066598708800543	0.0860091743119265	2.4772996941896026	0.7723370710159703	NK Cell:3319; CD8 Cytotoxic / T Effector Memory:1999; Blood Cell:188; gdT Cell:141; CD4 Naive / T Central Memory:102	Blood Cell:2713; NK Cell:1640; CD8 Cytotoxic / T Effector Memory:1226; CD8 T Cell (ab):104; gdT Cell:99	not_available:5815; CD4 T Effector Memory:66; CD4 Naive / T Central Memory:4; Treg:1	screfmapping_missing_for_scope
vaccination_study_06	T_NK_lineage	3	2454	MAIT Cell	MAIT Cell	NKT Cell	source_supported_marker_tiebreak	0.7369132029339853	1.0	0.2630867970660147	0.048080684596577	0.2150061124694376	1.6634718826405868	0.0202709861450691	CD8 Cytotoxic / T Effector Memory:1078; MAIT Cell:845; CD4 T Effector Memory:234; Blood Cell:110; NK Cell:103	CD8 Cytotoxic / T Effector Memory:680; Blood Cell:559; MAIT Cell:467; CD4 T Cell (ab):328; gdT Cell:152	not_available:2216; CD4 T Effector Memory:195; CD4 Naive / T Central Memory:40; Plasma Cell:3	screfmapping_missing_for_scope
vaccination_study_06	T_NK_lineage	4	2325	NK Cell	NK Cell	NKT Cell	source_supported_marker_tiebreak	0.8928322580645162	1.0	0.1071677419354838	0.0044258064516129	0.1027419354838709	3.021232258064516	2.056901075268817	NK Cell:1622; CD8 Cytotoxic / T Effector Memory:455; gdT Cell:148; Blood Cell:92; Plasma Cell:3	NK Cell:1770; Blood Cell:329; CD8 Cytotoxic / T Effector Memory:184; CD8 T Cell (ab):39; gdT Cell:3	not_available:2324; CD4 T Effector Memory:1	screfmapping_missing_for_scope
