study	broad_lineage	cluster	n_cells	chosen_label	accepted	best_candidate_before_parent_fallback	best_total_score	second_total_score	score_margin	marker_pct	marker_winner_fraction	source_fraction	source_count_mean	marker_availability	cluster_reason	top_celltypist_label	top_azimuth_pbmc_l2_label	top_azimuth_pbmc_l3_label	top_panhuman_fine_label	top_panhuman_medium_label	top_cluster_consensus_label	top_screfmapping_label	median_n_genes_by_counts	median_total_counts	median_pct_counts_mt
vaccination_study_09	T/NK	T_NK_lineage:0	7308	NK Cell	True	NK Cell	2.3883127414832126	0.9196459354717504	1.4686668060114625	0.9704808516719065	0.3511220580186097	0.6494643834545312	4.546250684181719	1.0	cluster_consensus_marker_source_support	NK Cell:7149; Blood Cell:60; CD4 Naive / T Central Memory:46; CD8 Cytotoxic / T Effector Memory:24	NK Cell:5414; CD8 Cytotoxic / T Effector Memory:1333; CD4 T Effector Memory:291; RBC:160	Blood Cell:6113; CD4 T Effector Memory:755; RBC:294; Lymphoid Cell:80	NK Cell:6762; CD8 Cytotoxic / T Effector Memory:307; Blood Cell:232; Treg:2	NK Cell:6762; T Cell:343; Blood Cell:202; Lymphoid Cell:1	NK Cell:7106; CD8 Cytotoxic / T Effector Memory:183; MAIT Cell:19	not_available:7308	850.0	1317.7978974653752	1.940707319719509
vaccination_study_09	T/NK	T_NK_lineage:1	6935	CD4 Naive / T Central Memory	True	CD4 Naive / T Central Memory	1.956339352184876	1.0740827815789873	0.8822565706058885	0.8307159188339526	0.172170151405912	0.56366258111031	3.9456380677721694	1.0	cluster_consensus_marker_source_support	CD4 Naive / T Central Memory:5706; CD8 Naive / T Central Memory:989; CD8 Cytotoxic / T Effector Memory:107; CD4 T Effector Memory:32	CD4 Naive / T Central Memory:4458; CD8 Naive / T Central Memory:1568; Treg:763; T Cell:61	CD4 Naive / T Central Memory:2803; Blood Cell:1898; CD8 Naive / T Central Memory:1465; Treg:756	CD4 Naive / T Central Memory:5700; CD8 Naive / T Central Memory:779; CD4 T Effector Memory:174; Blood Cell:143	T Cell:6796; Blood Cell:138; NK Cell:1	CD4 Naive / T Central Memory:5146; CD8 Naive / T Central Memory:1503; CD8 Cytotoxic / T Effector Memory:203; Treg:49	CD4 Naive / T Central Memory:3550; not_available:3179; CD4 T Effector Memory:142; Treg:64	949.0	1190.7533680348247	2.015037794039873
vaccination_study_09	T/NK	T_NK_lineage:10	3500	MAIT Cell	True	MAIT Cell	1.321654127126701	1.1545065563922052	0.1671475707344958	0.6650578736781938	0.0748571428571428	0.3490612244897959	2.4434285714285715	0.8571428571428571	cluster_consensus_marker_source_support	MAIT Cell:2599; CD4 Naive / T Central Memory:347; NK Cell:279; CD8 Cytotoxic / T Effector Memory:180	CD4 Naive / T Central Memory:1278; CD4 T Effector Memory:954; MAIT Cell:735; CD8 Cytotoxic / T Effector Memory:337	Blood Cell:2580; MAIT Cell:763; CD4 T Effector Memory:78; Treg:63	MAIT Cell:1536; CD8 Cytotoxic / T Effector Memory:929; Blood Cell:419; CD4 T Effector Memory:400	T Cell:3085; Blood Cell:392; NK Cell:23	MAIT Cell:2919; CD4 Naive / T Central Memory:330; CD8 Cytotoxic / T Effector Memory:218; NK Cell:28	not_available:3223; CD4 T Effector Memory:166; CD4 Naive / T Central Memory:106; Treg:5	847.0	1251.6296322888338	2.1813367710153564
vaccination_study_09	T/NK	T_NK_lineage:11	3560	CD4 Naive / T Central Memory	True	CD4 Naive / T Central Memory	1.6149669717603332	1.1570073563783645	0.4579596153819687	0.8068876821949129	0.0806179775280898	0.4338282504012841	3.036797752808989	1.0	cluster_consensus_marker_source_support	CD4 Naive / T Central Memory:2252; CD4 T Effector Memory:601; Treg:185; CD8 Cytotoxic / T Effector Memory:180	CD4 Naive / T Central Memory:2927; CD4 T Effector Memory:187; CD8 Naive / T Central Memory:152; CD8 Cytotoxic / T Effector Memory:118	Blood Cell:3273; CD4 Naive / T Central Memory:105; Treg:100; CD4 T Effector Memory:44	CD4 T Effector Memory:2028; CD4 Naive / T Central Memory:1015; CD8 Cytotoxic / T Effector Memory:252; Blood Cell:111	T Cell:3450; Blood Cell:106; Lymphoid Cell:3; NK Cell:1	CD4 Naive / T Central Memory:2968; CD8 Cytotoxic / T Effector Memory:360; MAIT Cell:142; Treg:68	not_available:1582; CD4 Naive / T Central Memory:1544; CD4 T Effector Memory:378; Treg:56	1067.0	1285.5002514430153	1.90652545541998
vaccination_study_09	T/NK	T_NK_lineage:12	3041	CD4 Naive / T Central Memory	True	CD4 Naive / T Central Memory	1.783475537736268	0.7881883179166828	0.9952872198195852	0.7505072877965133	0.081880960210457	0.5486916897637055	3.8408418283459382	1.0	cluster_consensus_marker_source_support	CD4 Naive / T Central Memory:2694; CD8 Cytotoxic / T Effector Memory:126; NK Cell:61; MAIT Cell:51	CD4 Naive / T Central Memory:1852; Treg:788; CD8 Naive / T Central Memory:151; CD8 Cytotoxic / T Effector Memory:91	Blood Cell:1791; Treg:742; CD4 Naive / T Central Memory:414; CD8 Naive / T Central Memory:56	CD4 Naive / T Central Memory:2410; Blood Cell:210; CD4 T Effector Memory:200; CD8 Cytotoxic / T Effector Memory:175	T Cell:2870; Blood Cell:170; NK Cell:1	CD4 Naive / T Central Memory:2537; CD8 Cytotoxic / T Effector Memory:318; CD8 Naive / T Central Memory:84; MAIT Cell:76	CD4 Naive / T Central Memory:1773; not_available:890; CD4 T Effector Memory:335; Treg:43	746.0	1125.3796433084558	2.0504834821304305
vaccination_study_09	T/NK	T_NK_lineage:13	2969	CD4 Naive / T Central Memory	True	CD4 Naive / T Central Memory	1.963285154698828	0.8186696335396905	1.1446155211591376	0.8237210631609031	0.1148534860222297	0.5947649521243324	4.163354664870327	1.0	cluster_consensus_marker_source_support	CD4 Naive / T Central Memory:2624; CD8 Cytotoxic / T Effector Memory:100; Treg:68; CD4 T Effector Memory:66	CD4 Naive / T Central Memory:2404; Treg:285; CD8 Naive / T Central Memory:83; T Cell:80	Blood Cell:2288; CD4 Naive / T Central Memory:347; Treg:262; CD8 Naive / T Central Memory:40	CD4 Naive / T Central Memory:2360; CD4 T Effector Memory:346; CD8 Cytotoxic / T Effector Memory:120; Blood Cell:78	T Cell:2895; Blood Cell:74	CD4 Naive / T Central Memory:2655; CD8 Cytotoxic / T Effector Memory:179; MAIT Cell:44; CD8 Naive / T Central Memory:37	CD4 Naive / T Central Memory:1971; not_available:790; CD4 T Effector Memory:178; Treg:30	875.0	1190.076295229574	1.8278091387212327
vaccination_study_09	T/NK	T_NK_lineage:14	2886	CD4 Naive / T Central Memory	True	CD4 Naive / T Central Memory	1.6401773089580318	1.0722967009518525	0.5678806080061793	0.7771541869105458	0.0887040887040887	0.4577764577764577	3.2044352044352045	1.0	cluster_consensus_marker_source_support	CD4 Naive / T Central Memory:2214; Treg:368; CD4 T Effector Memory:77; Blood Cell:47	CD4 Naive / T Central Memory:1377; Treg:1301; CD8 Naive / T Central Memory:86; T Cell:69	Blood Cell:1356; Treg:1247; CD4 Naive / T Central Memory:234; CD8 Naive / T Central Memory:40	CD4 Naive / T Central Memory:2253; CD4 T Effector Memory:238; Treg:193; Blood Cell:122	T Cell:2773; Blood Cell:113	CD4 Naive / T Central Memory:1852; Treg:757; CD8 Cytotoxic / T Effector Memory:142; CD8 Naive / T Central Memory:120	CD4 Naive / T Central Memory:1318; not_available:729; Treg:639; CD4 T Effector Memory:200	784.0	1144.7168395686836	1.9545035446521613
vaccination_study_09	T/NK	T_NK_lineage:15	2834	CD4 Naive / T Central Memory	True	CD4 Naive / T Central Memory	1.3694613289623658	0.941781062430206	0.4276802665321598	0.6703058016576164	0.068454481298518	0.3744329065429982	2.621030345800988	1.0	cluster_consensus_marker_source_support	CD4 Naive / T Central Memory:1713; NK Cell:435; CD8 Cytotoxic / T Effector Memory:389; CD8 Naive / T Central Memory:111	CD4 Naive / T Central Memory:1228; CD8 Cytotoxic / T Effector Memory:437; Treg:364; CD8 Naive / T Central Memory:345	Blood Cell:1568; CD4 Naive / T Central Memory:391; Treg:358; CD4 T Effector Memory:274	CD4 Naive / T Central Memory:1494; CD8 Cytotoxic / T Effector Memory:754; CD4 T Effector Memory:239; Blood Cell:177	T Cell:2637; Blood Cell:157; NK Cell:40	CD4 Naive / T Central Memory:1558; CD8 Cytotoxic / T Effector Memory:761; CD8 Naive / T Central Memory:245; MAIT Cell:161	not_available:1565; CD4 Naive / T Central Memory:1044; CD4 T Effector Memory:195; Treg:30	823.0	1178.6347733328985	2.122671163955569
vaccination_study_09	T/NK	T_NK_lineage:16	1918	CD4 Naive / T Central Memory	True	CD4 Naive / T Central Memory	1.908063332543524	0.8098429228167465	1.0982204097267771	0.7824253358102315	0.0891553701772679	0.5960822285118427	4.172575599582899	1.0	cluster_consensus_marker_source_support	CD4 Naive / T Central Memory:1673; CD8 Naive / T Central Memory:69; CD8 Cytotoxic / T Effector Memory:51; CD4 T Effector Memory:43	CD4 Naive / T Central Memory:1365; Treg:263; CD8 Naive / T Central Memory:195; CD8 Cytotoxic / T Effector Memory:40	Blood Cell:807; CD4 Naive / T Central Memory:691; Treg:256; CD8 Naive / T Central Memory:146	CD4 Naive / T Central Memory:1558; CD4 T Effector Memory:137; CD8 Cytotoxic / T Effector Memory:79; Blood Cell:76	T Cell:1848; Blood Cell:69; NK Cell:1	CD4 Naive / T Central Memory:1529; CD8 Naive / T Central Memory:192; CD8 Cytotoxic / T Effector Memory:155; MAIT Cell:31	CD4 Naive / T Central Memory:1187; not_available:616; CD4 T Effector Memory:100; Treg:15	798.0	1138.5094433011136	1.9587757970033055
vaccination_study_09	T/NK	T_NK_lineage:17	1856	CD4 Naive / T Central Memory	True	CD4 Naive / T Central Memory	2.110406724229441	0.773330438710849	1.3370762855185925	0.8273470991711918	0.1519396551724137	0.6548645320197043	4.584051724137931	1.0	cluster_consensus_marker_source_support	CD4 Naive / T Central Memory:1787; CD8 Naive / T Central Memory:37; CD8 Cytotoxic / T Effector Memory:17; NK Cell:4	CD4 Naive / T Central Memory:1261; Treg:463; CD8 Naive / T Central Memory:109; CD8 Cytotoxic / T Effector Memory:10	Blood Cell:691; CD4 Naive / T Central Memory:606; Treg:465; CD8 Naive / T Central Memory:93	CD4 Naive / T Central Memory:1736; CD4 T Effector Memory:38; CD8 Naive / T Central Memory:36; Blood Cell:28	T Cell:1831; Blood Cell:25	CD4 Naive / T Central Memory:1715; CD8 Naive / T Central Memory:83; CD8 Cytotoxic / T Effector Memory:47; Treg:6	CD4 Naive / T Central Memory:1403; not_available:408; CD4 T Effector Memory:34; Treg:11	806.0	1126.7560737177903	1.9223256957188504
vaccination_study_09	T/NK	T_NK_lineage:18	1707	CD4 Naive / T Central Memory	True	CD4 Naive / T Central Memory	1.648176154116077	0.7906452169864249	0.8575309371296524	0.734274078308088	0.086115992970123	0.4833877311908946	3.3837141183362625	1.0	cluster_consensus_marker_source_support	CD4 Naive / T Central Memory:1376; CD8 Naive / T Central Memory:88; CD8 Cytotoxic / T Effector Memory:78; NK Cell:54	CD4 Naive / T Central Memory:928; Treg:463; CD8 Naive / T Central Memory:171; CD8 Cytotoxic / T Effector Memory:64	Blood Cell:799; Treg:406; CD4 Naive / T Central Memory:322; CD8 Naive / T Central Memory:132	CD4 Naive / T Central Memory:1141; Blood Cell:249; CD8 Cytotoxic / T Effector Memory:111; CD4 T Effector Memory:99	T Cell:1502; Blood Cell:200; NK Cell:5	CD4 Naive / T Central Memory:1255; CD8 Naive / T Central Memory:182; CD8 Cytotoxic / T Effector Memory:139; Treg:83	not_available:771; CD4 Naive / T Central Memory:754; CD4 T Effector Memory:101; Treg:81	839.0	1168.2575294709764	2.122617193353737
vaccination_study_09	T/NK	T_NK_lineage:19	1512	CD4 Naive / T Central Memory	True	CD4 Naive / T Central Memory	2.0244917995142546	0.9049694492131106	1.119522350301144	0.8246641897685052	0.1501322751322751	0.6116780045351473	4.281746031746032	1.0	cluster_consensus_marker_source_support	CD4 Naive / T Central Memory:1268; CD8 Naive / T Central Memory:93; CD8 Cytotoxic / T Effector Memory:44; CD4 T Effector Memory:33	CD4 Naive / T Central Memory:1168; CD8 Naive / T Central Memory:141; Treg:114; CD8 Cytotoxic / T Effector Memory:35	CD4 Naive / T Central Memory:813; Blood Cell:454; CD8 Naive / T Central Memory:123; Treg:109	CD4 Naive / T Central Memory:1166; CD4 T Effector Memory:132; Blood Cell:67; CD8 Naive / T Central Memory:65	T Cell:1457; Blood Cell:52; NK Cell:3	CD4 Naive / T Central Memory:1205; CD8 Naive / T Central Memory:186; CD8 Cytotoxic / T Effector Memory:66; MAIT Cell:29	CD4 Naive / T Central Memory:854; not_available:597; CD4 T Effector Memory:46; Treg:15	907.0	1194.87560930561	1.9286071951533168
vaccination_study_09	T/NK	T_NK_lineage:2	6487	CD8 Cytotoxic / T Effector Memory	True	CD8 Cytotoxic / T Effector Memory	1.83301620459339	1.026843664370848	0.8061725402225419	0.9416619034009716	0.3238785262833359	0.3823250897399193	2.676275628179436	1.0	cluster_consensus_marker_source_support	NK Cell:3927; CD8 Cytotoxic / T Effector Memory:1906; CD4 Naive / T Central Memory:295; MAIT Cell:175	CD8 Cytotoxic / T Effector Memory:3988; CD4 T Effector Memory:1654; CD8 Naive / T Central Memory:221; NK Cell:194	Blood Cell:3924; CD4 T Effector Memory:2245; RBC:136; Treg:113	CD8 Cytotoxic / T Effector Memory:5818; Blood Cell:357; NK Cell:194; CD4 Naive / T Central Memory:38	T Cell:6017; Blood Cell:275; NK Cell:194; Lymphoid Cell:1	CD8 Cytotoxic / T Effector Memory:5649; MAIT Cell:494; NK Cell:284; CD4 Naive / T Central Memory:57	not_available:6443; CD4 T Effector Memory:28; CD4 Naive / T Central Memory:15; Treg:1	814.0	1239.4164631640645	2.21740984978659
vaccination_study_09	T/NK	T_NK_lineage:20	1279	NK Cell	True	NK Cell	1.880097152903574	1.0217256714409026	0.8583714814626713	0.9334809945698772	0.127443315089914	0.4936892661677649	3.455824863174355	1.0	cluster_consensus_marker_source_support	NK Cell:970; CD8 Cytotoxic / T Effector Memory:131; CD4 Naive / T Central Memory:108; Blood Cell:31	NK Cell:587; CD8 Cytotoxic / T Effector Memory:372; Lymphoid Cell:93; CD4 Naive / T Central Memory:46	Blood Cell:686; NK Cell:352; Lymphoid Cell:110; CD4 T Effector Memory:50	NK Cell:816; CD8 Cytotoxic / T Effector Memory:281; Blood Cell:94; CD4 Naive / T Central Memory:45	NK Cell:816; T Cell:382; Blood Cell:72; Lymphoid Cell:9	NK Cell:879; CD8 Cytotoxic / T Effector Memory:246; MAIT Cell:109; CD4 Naive / T Central Memory:39	not_available:1229; CD4 T Effector Memory:33; CD4 Naive / T Central Memory:16; Treg:1	865.0	1300.355794715208	2.034128759648016
vaccination_study_09	T/NK	T_NK_lineage:21	1172	CD4 Naive / T Central Memory	True	CD4 Naive / T Central Memory	1.7910910580567072	0.811036379377879	0.9800546786788282	0.7701271791940554	0.0981228668941979	0.5365675280351048	3.755972696245734	1.0	cluster_consensus_marker_source_support	CD4 Naive / T Central Memory:1006; CD8 Cytotoxic / T Effector Memory:57; CD8 Naive / T Central Memory:33; NK Cell:28	CD4 Naive / T Central Memory:644; Treg:301; CD8 Naive / T Central Memory:143; CD8 Cytotoxic / T Effector Memory:36	Blood Cell:525; Treg:297; CD4 Naive / T Central Memory:253; CD8 Naive / T Central Memory:82	CD4 Naive / T Central Memory:943; CD8 Cytotoxic / T Effector Memory:95; CD4 T Effector Memory:60; Blood Cell:41	T Cell:1136; Blood Cell:35; NK Cell:1	CD4 Naive / T Central Memory:896; CD8 Cytotoxic / T Effector Memory:135; CD8 Naive / T Central Memory:91; MAIT Cell:34	CD4 Naive / T Central Memory:660; not_available:430; CD4 T Effector Memory:69; Treg:13	775.5	1126.2157499394862	2.012949480934797
vaccination_study_09	T/NK	T_NK_lineage:22	1077	Treg	True	Treg	1.8406519182086052	1.002402132138563	0.8382497860700424	0.9108745355815948	0.3584029712163417	0.3863907680063668	2.7047353760445683	1.0	cluster_consensus_marker_source_support	Treg:629; CD4 Naive / T Central Memory:243; CD8 Cytotoxic / T Effector Memory:99; CD4 T Effector Memory:44	CD4 Naive / T Central Memory:499; Treg:414; T Cell:79; CD8 Cytotoxic / T Effector Memory:41	Blood Cell:655; Treg:408; CD4 T Effector Memory:9; RBC:2	Treg:537; CD4 T Effector Memory:203; CD4 Naive / T Central Memory:118; CD8 Cytotoxic / T Effector Memory:114	T Cell:988; Blood Cell:85; Lymphoid Cell:4	Treg:520; CD4 Naive / T Central Memory:352; NK Cell:144; CD8 Cytotoxic / T Effector Memory:60	not_available:438; Treg:405; CD4 Naive / T Central Memory:207; CD4 T Effector Memory:27	980.0	1359.6554978191402	1.6253573999125637
vaccination_study_09	T/NK	T_NK_lineage:23	809	CD8 Cytotoxic / T Effector Memory	True	CD8 Cytotoxic / T Effector Memory	1.551327520382832	1.1598351314976751	0.3914923888851569	0.9089739925693056	0.2472187886279357	0.2818294190358466	1.9728059332509271	1.0	cluster_consensus_marker_source_support	NK Cell:499; CD8 Cytotoxic / T Effector Memory:152; CD4 Naive / T Central Memory:85; MAIT Cell:42	CD8 Cytotoxic / T Effector Memory:387; CD4 T Effector Memory:139; Treg:77; NK Cell:61	Blood Cell:473; CD4 T Effector Memory:183; RBC:74; Treg:70	CD8 Cytotoxic / T Effector Memory:534; Blood Cell:134; NK Cell:102; CD4 Naive / T Central Memory:24	T Cell:640; NK Cell:102; Blood Cell:67	CD8 Cytotoxic / T Effector Memory:523; NK Cell:155; MAIT Cell:103; CD4 Naive / T Central Memory:26	not_available:782; CD4 T Effector Memory:16; CD4 Naive / T Central Memory:10; Treg:1	739.0	1201.6427551095958	2.3545214722304006
vaccination_study_09	T/NK	T_NK_lineage:24	838	CD4 Naive / T Central Memory	True	CD4 Naive / T Central Memory	1.2803261625478304	0.9433616605742988	0.3369645019735316	0.6624035438696771	0.0620525059665871	0.3339584043641322	2.337708830548926	1.0	cluster_consensus_marker_source_support	CD4 Naive / T Central Memory:579; CD8 Cytotoxic / T Effector Memory:99; CD8 Naive / T Central Memory:82; NK Cell:22	Treg:265; CD8 Naive / T Central Memory:216; CD4 Naive / T Central Memory:213; T Cell:81	Blood Cell:406; Treg:258; CD8 Naive / T Central Memory:109; CD4 Naive / T Central Memory:59	CD4 Naive / T Central Memory:581; CD8 Cytotoxic / T Effector Memory:89; Blood Cell:67; CD8 Naive / T Central Memory:50	T Cell:777; Blood Cell:60; NK Cell:1	CD4 Naive / T Central Memory:332; CD8 Cytotoxic / T Effector Memory:233; CD8 Naive / T Central Memory:182; Treg:48	not_available:458; CD4 Naive / T Central Memory:195; Treg:107; CD4 T Effector Memory:78	763.5	1136.3254501320407	2.119868234068821
vaccination_study_09	T/NK	T_NK_lineage:25	327	CD4 Naive / T Central Memory	True	CD4 Naive / T Central Memory	1.574250727381261	0.8240719216911628	0.7501788056900981	0.7403329522720777	0.0672782874617737	0.4495412844036696	3.146788990825688	1.0	cluster_consensus_marker_source_support	CD4 Naive / T Central Memory:244; CD8 Naive / T Central Memory:26; NK Cell:19; CD8 Cytotoxic / T Effector Memory:19	CD4 Naive / T Central Memory:183; Treg:54; CD8 Naive / T Central Memory:51; CD8 Cytotoxic / T Effector Memory:19	Blood Cell:187; Treg:52; CD4 Naive / T Central Memory:47; CD8 Naive / T Central Memory:34	CD4 Naive / T Central Memory:236; CD8 Cytotoxic / T Effector Memory:34; Blood Cell:16; CD4 T Effector Memory:16	T Cell:312; Blood Cell:13; NK Cell:2	CD4 Naive / T Central Memory:164; Platelet:60; CD8 Cytotoxic / T Effector Memory:48; CD8 Naive / T Central Memory:40	CD4 Naive / T Central Memory:155; not_available:151; CD4 T Effector Memory:20; Treg:1	802.0	1153.788445055261	2.0605018510485595
vaccination_study_09	T/NK	T_NK_lineage:26	227	NK Cell	True	NK Cell	1.7296634276160174	0.9277353000794438	0.8019281275365736	0.92017004858531	0.171806167400881	0.4021397105097545	2.814977973568282	1.0	cluster_consensus_marker_source_support	NK Cell:130; Treg:39; CD8 Cytotoxic / T Effector Memory:20; CD4 Naive / T Central Memory:11	NK Cell:121; CD4 T Cell (ab):45; CD4 Naive / T Central Memory:21; CD8 T Cell (ab):13	NK Cell:121; CD4 T Cell (ab):45; Blood Cell:37; CD8 T Cell (ab):13	Lymphoid Cell:135; Blood Cell:47; NK Cell:22; CD8 Cytotoxic / T Effector Memory:16	Lymphoid Cell:133; Blood Cell:46; T Cell:24; NK Cell:23	NK Cell:222; CD8 Cytotoxic / T Effector Memory:3; MAIT Cell:2	not_available:199; CD4 Naive / T Central Memory:22; Treg:5; CD4 T Effector Memory:1	1628.0	1642.9189293646857	1.6213029551962164
vaccination_study_09	T/NK	T_NK_lineage:27	192	NK Cell	True	NK Cell	2.054623544652214	0.8914113045904272	1.1632122400617866	0.9531366104601317	0.2395833333333333	0.5290178571428571	3.703125	1.0	cluster_consensus_marker_source_support	NK Cell:167; CD4 Naive / T Central Memory:21; CD8 Cytotoxic / T Effector Memory:2; CD8 Naive / T Central Memory:1	NK Cell:80; RBC:49; CD8 Cytotoxic / T Effector Memory:29; Treg:19	Blood Cell:94; RBC:60; Treg:19; CD4 T Effector Memory:16	NK Cell:153; CD4 Naive / T Central Memory:19; CD8 Cytotoxic / T Effector Memory:12; Blood Cell:7	NK Cell:153; T Cell:35; Blood Cell:4	NK Cell:158; CD4 Naive / T Central Memory:18; CD8 Cytotoxic / T Effector Memory:9; CD8 Naive / T Central Memory:3	not_available:178; CD4 Naive / T Central Memory:12; CD4 T Effector Memory:1; Treg:1	830.0	1303.9808766900142	1.9400988763409632
vaccination_study_09	T/NK	T_NK_lineage:28	98	Treg	True	Treg	1.235522294166513	0.735653877471864	0.499868416694649	0.6991711917690768	0.0204081632653061	0.3104956268221573	2.173469387755102	1.0	cluster_consensus_marker_source_support	CD4 Naive / T Central Memory:78; NK Cell:6; CD8 Cytotoxic / T Effector Memory:4; MAIT Cell:4	Treg:77; CD4 Naive / T Central Memory:10; CD4 T Effector Memory:3; CD8 Naive / T Central Memory:3	Treg:76; Blood Cell:12; CD4 T Effector Memory:3; CD4 Naive / T Central Memory:3	Blood Cell:77; CD4 Naive / T Central Memory:5; CD8 Cytotoxic / T Effector Memory:5; NK Cell:3	Blood Cell:76; T Cell:19; NK Cell:3	Naive B Cell:78; Memory B Cell:5; CD4 Naive / T Central Memory:5; NK Cell:3	Treg:55; not_available:33; CD4 Naive / T Central Memory:6; CD4 T Effector Memory:4	660.0	1211.4194490008736	2.248277712234664
vaccination_study_09	T/NK	T_NK_lineage:29	20	CD4 Naive / T Central Memory	True	CD4 Naive / T Central Memory	1.7156676397338018	0.8788758012493365	0.8367918384844653	0.7324878536724779	0.15	0.4928571428571429	3.45	1.0	cluster_consensus_marker_source_support	CD4 Naive / T Central Memory:15; CD8 Cytotoxic / T Effector Memory:2; MAIT Cell:1; CD4 T Effector Memory:1	CD4 Naive / T Central Memory:12; CD8 Naive / T Central Memory:4; Treg:2; CD8 Cytotoxic / T Effector Memory:2	Blood Cell:15; Treg:2; CD4 Naive / T Central Memory:2; CD8 Naive / T Central Memory:1	CD4 Naive / T Central Memory:13; Blood Cell:2; CD4 T Effector Memory:2; CD8 Cytotoxic / T Effector Memory:2	T Cell:18; Blood Cell:2	CD4 Naive / T Central Memory:14; CD8 Cytotoxic / T Effector Memory:5; CD8 Naive / T Central Memory:1	CD4 Naive / T Central Memory:13; not_available:6; CD4 T Effector Memory:1	811.0	1149.6124301703962	1.9809602541642484
vaccination_study_09	T/NK	T_NK_lineage:3	6576	CD4 Naive / T Central Memory	True	CD4 Naive / T Central Memory	1.898728569029554	0.871643181010156	1.027085388019398	0.7835774507002	0.0965632603406326	0.5875043448036148	4.112530413625304	1.0	cluster_consensus_marker_source_support	CD4 Naive / T Central Memory:6072; CD8 Naive / T Central Memory:322; CD8 Cytotoxic / T Effector Memory:88; NK Cell:43	CD4 Naive / T Central Memory:3375; Treg:2325; CD8 Naive / T Central Memory:723; T Cell:64	Treg:2312; Blood Cell:1869; CD4 Naive / T Central Memory:1722; CD8 Naive / T Central Memory:655	CD4 Naive / T Central Memory:5984; Blood Cell:287; CD8 Naive / T Central Memory:178; CD8 Cytotoxic / T Effector Memory:104	T Cell:6331; Blood Cell:244; NK Cell:1	CD4 Naive / T Central Memory:5262; CD8 Naive / T Central Memory:1007; CD8 Cytotoxic / T Effector Memory:245; MAIT Cell:30	CD4 Naive / T Central Memory:4629; not_available:1809; CD4 T Effector Memory:90; Treg:48	709.0	1085.903117266968	2.015451225063999
vaccination_study_09	T/NK	T_NK_lineage:4	6070	CD4 Naive / T Central Memory	True	CD4 Naive / T Central Memory	1.6857243421295574	1.131174540437906	0.5545498016916512	0.7766540440125751	0.0484349258649093	0.4989409272770063	3.4925864909390443	1.0	cluster_consensus_marker_source_support	CD4 Naive / T Central Memory:4525; CD4 T Effector Memory:905; MAIT Cell:210; CD8 Cytotoxic / T Effector Memory:108	CD4 Naive / T Central Memory:5202; Treg:358; CD8 Naive / T Central Memory:192; CD4 T Effector Memory:162	Blood Cell:5613; Treg:333; CD4 Naive / T Central Memory:53; CD4 T Effector Memory:32	CD4 T Effector Memory:2999; CD4 Naive / T Central Memory:2515; Blood Cell:258; CD8 Cytotoxic / T Effector Memory:166	T Cell:5817; Blood Cell:252; NK Cell:1	CD4 Naive / T Central Memory:5378; CD8 Cytotoxic / T Effector Memory:472; MAIT Cell:174; Treg:36	CD4 Naive / T Central Memory:3527; not_available:1770; CD4 T Effector Memory:713; Treg:60	883.0	1205.1284996679185	1.943637492668988
vaccination_study_09	T/NK	T_NK_lineage:5	5379	CD4 Naive / T Central Memory	True	CD4 Naive / T Central Memory	1.642088906356094	0.7369613277057955	0.9051275786502984	0.7057302086310374	0.0574456218627997	0.5057764321568002	3.5404350250976018	1.0	cluster_consensus_marker_source_support	CD4 Naive / T Central Memory:4754; CD8 Naive / T Central Memory:150; CD8 Cytotoxic / T Effector Memory:145; NK Cell:133	CD4 Naive / T Central Memory:2356; Treg:2352; CD8 Naive / T Central Memory:368; CD8 Cytotoxic / T Effector Memory:115	Treg:2267; Blood Cell:1997; CD4 Naive / T Central Memory:747; CD8 Naive / T Central Memory:290	CD4 Naive / T Central Memory:4100; Blood Cell:853; CD8 Cytotoxic / T Effector Memory:213; CD4 T Effector Memory:98	T Cell:4710; Blood Cell:664; NK Cell:5	CD4 Naive / T Central Memory:4044; CD8 Naive / T Central Memory:682; CD8 Cytotoxic / T Effector Memory:420; MAIT Cell:122	CD4 Naive / T Central Memory:3043; not_available:1951; CD4 T Effector Memory:276; Treg:109	679.0	1075.4260012195248	2.2005598462787197
vaccination_study_09	T/NK	T_NK_lineage:6	5179	CD8 Naive / T Central Memory	True	CD8 Naive / T Central Memory	1.455007171869534	1.3622952770070442	0.0927118948624898	0.8585488711060303	0.128789341571732	0.3048851129561691	2.134195790693184	1.0	cluster_consensus_marker_source_support	CD4 Naive / T Central Memory:3320; CD8 Naive / T Central Memory:1705; CD8 Cytotoxic / T Effector Memory:79; Blood Cell:17	CD8 Naive / T Central Memory:2680; CD4 Naive / T Central Memory:1533; Treg:875; CD8 Cytotoxic / T Effector Memory:37	CD8 Naive / T Central Memory:2573; Treg:869; Blood Cell:864; CD4 Naive / T Central Memory:859	CD4 Naive / T Central Memory:3607; CD8 Naive / T Central Memory:1172; Blood Cell:258; CD8 Cytotoxic / T Effector Memory:74	T Cell:4925; Blood Cell:253; NK Cell:1	CD8 Naive / T Central Memory:2923; CD4 Naive / T Central Memory:1997; CD8 Cytotoxic / T Effector Memory:232; MAIT Cell:21	not_available:3039; CD4 Naive / T Central Memory:2067; CD4 T Effector Memory:57; Treg:16	811.0	1113.560311880339	2.095578920941033
