study	broad_lineage	cluster	n_cells	chosen_label	accepted	best_candidate_before_parent_fallback	best_total_score	second_total_score	score_margin	marker_pct	marker_winner_fraction	source_fraction	source_count_mean	marker_availability	cluster_reason	top_celltypist_label	top_azimuth_pbmc_l2_label	top_azimuth_pbmc_l3_label	top_panhuman_fine_label	top_panhuman_medium_label	top_cluster_consensus_label	top_screfmapping_label	median_n_genes_by_counts	median_total_counts	median_pct_counts_mt
infection_study_04	T/NK	leiden:15	4	CD4 Naive / T Central Memory	True	CD4 Naive / T Central Memory	1.1574858259158074	0.809704474016627	0.34778135189918036	0.6075239335572463	0.0	0.3214285714285714	2.25	1.0	cluster_consensus_marker_source_support	CD4 Naive / T Central Memory:2; T Cell:1; NK Cell:1	CD4 Naive / T Central Memory:3; Classical Monocyte:1	CD4 Naive / T Central Memory:2; Classical Monocyte:1; Blood Cell:1	Plasma Cell:2; CD4 Naive / T Central Memory:1; Intermediate Monocyte:1	B Cell:2; T Cell:1; Monocyte:1	Blood Cell:4	CD4 T Effector Memory:3; CD4 Naive / T Central Memory:1	588.0	1685.0	0.0
infection_study_04	Artifact/Other	leiden:1	4	Blood Cell	False	HSC	0.4812410034957845	0.15416409623689084	0.3270769072588937	0.312490003884205	0.25	0.0	0.0	1.0	cluster_parent_insufficient_consensus	Blood Cell:3; CD4 Naive / T Central Memory:1	CD4 Naive / T Central Memory:3; CD8 Naive / T Central Memory:1	Blood Cell:4	Blood Cell:4	Blood Cell:4	CD4 Naive / T Central Memory:4	not_available:3; Treg:1	672.5	1477.0	0.0
infection_study_04	Artifact/Other	leiden:28	4	Blood Cell	False	Platelet	0.34778428953321	0.3409932140653918	0.006791075467818208	0.3864269883702333	0.0	0.0	0.0	1.0	cluster_parent_insufficient_consensus	Blood Cell:2; CD4 Naive / T Central Memory:2	CD4 Naive / T Central Memory:3; Conventional DC 2:1	Blood Cell:4	Blood Cell:4	Blood Cell:3; RBC:1	Conventional DC 2:4	not_available:4	836.5	1811.5	0.0
infection_study_04	Artifact/Other	leiden:29	4	Blood Cell	False	HSC	1.149856055932552	0.7514497223935843	0.3984063335389676	0.8331733954806132	0.5	0.0	0.0	1.0	cluster_parent_insufficient_consensus	CD4 Naive / T Central Memory:2; Blood Cell:1; NK Cell:1	ydT Cell:1; NK Cell:1; CD8 Cytotoxic / T Effector Memory:1; Lymphoid Cell:1	Blood Cell:3; Lymphoid Cell:1	Blood Cell:4	Blood Cell:4	NK Cell:4	not_available:4	689.5	1525.0	0.0
infection_study_04	Artifact/Other	leiden:31	4	Blood Cell	False	RBC	0.824812725830616	0.8110433007255955	0.01376942510502055	0.8410617588594147	0.0	0.03571428571428571	0.25	1.0	cluster_parent_insufficient_consensus	NK Cell:2; CD8 Naive / T Central Memory:1; CD4 Naive / T Central Memory:1	NK Cell:2; Blood Cell:1; HSC:1	Blood Cell:3; HSC:1	Blood Cell:4	Blood Cell:3; RBC:1	Plasmacytoid DC:4	not_available:4	1505.0	2435.0	0.0
infection_study_04	B	leiden:15	3	Plasma Cell	True	Plasma Cell	1.3845686084427602	0.7439954760435945	0.6405731323991657	0.9405259670528023	0.3333333333333333	0.14285714285714285	1.0	0.8888888888888888	cluster_consensus_marker_source_support	Treg:1; Blood Cell:1; CD4 Naive / T Central Memory:1	Classical Monocyte:2; CD4 Naive / T Central Memory:1	Classical Monocyte:2; Blood Cell:1	Plasma Cell:3	B Cell:3	Blood Cell:3	not_available:3	1035.0	2023.0	0.0
infection_study_04	B	leiden:7	3	Naive B Cell	True	Naive B Cell	1.670708851091331	1.2187685438148115	0.45194030727651957	0.9621632736993625	0.6666666666666666	0.14285714285714285	1.0	1.0	cluster_consensus_marker_source_support	B Cell:1; Classical Monocyte:1; Naive B Cell:1	B Cell:2; Naive B Cell:1	Blood Cell:3	Blood Cell:2; Memory B Cell:1	Blood Cell:2; B Cell:1	Classical Monocyte:3	Memory B Cell:1; not_available:1; Naive B Cell:1	1195.0	2177.0	0.0
infection_study_04	B	leiden:9	3	Naive B Cell	True	Naive B Cell	2.4072148291765814	0.06417849064363561	2.343036338532946	0.9815614504078415	1.0	0.38095238095238093	2.6666666666666665	1.0	cluster_consensus_marker_source_support	CD4 Naive / T Central Memory:3	Naive B Cell:3	Blood Cell:3	Naive B Cell:2; Blood Cell:1	B Cell:2; Blood Cell:1	B Cell:3	Naive B Cell:3	1055.0	1994.0	0.0
infection_study_04	T/NK	leiden:33	3	T Cell	False	CD4 T Effector Memory	1.0101172115977792	0.6934813900884228	0.31663582150935643	0.8260561610345695	0.3333333333333333	0.0	0.0	1.0	cluster_parent_insufficient_consensus	Treg:1; Plasmablast:1; T Cell:1	CD4 Naive / T Central Memory:1; CD4 T Cell (ab):1; NK Cell:1	Blood Cell:1; CD4 T Cell (ab):1; NK Cell:1	Blood Cell:2; Neutrophil:1	Myeloid Cell:2; Granulocyte:1	Blood Cell:3	CD4 Naive / T Central Memory:2; not_available:1	681.0	1631.0	0.0
infection_study_04	Artifact/Other	leiden:10	3	Blood Cell	False	HSC	0.4319144560970595	0.3320789636027144	0.09983549249434509	0.47990495121895493	0.0	0.0	0.0	1.0	cluster_parent_insufficient_consensus	CD8 Cytotoxic / T Effector Memory:1; Non-Classical Monocyte:1; CD4 Naive / T Central Memory:1	CD8 Cytotoxic / T Effector Memory:1; Naive B Cell:1; CD4 Naive / T Central Memory:1	Blood Cell:3	Blood Cell:3	Blood Cell:3	Non-Classical Monocyte:3	not_available:3	1038.0	1780.0	0.0
infection_study_04	Artifact/Other	leiden:23	3	Blood Cell	False	Platelet	0.886171087805881	0.7498560559325519	0.13631503187332916	0.6883382457102383	0.3333333333333333	0.0	0.0	1.0	cluster_parent_insufficient_consensus	Blood Cell:2; CD8 Cytotoxic / T Effector Memory:1	NK Cell:1; ydT Cell:1; CD8 Cytotoxic / T Effector Memory:1	Blood Cell:3	Blood Cell:3	Blood Cell:3	NK Cell:3	not_available:3	660.0	1434.0	0.0
infection_study_04	Artifact/Other	leiden:3	3	Blood Cell	False	RBC	1.0747378161628625	1.0165227225992186	0.05821509356364385	0.8978568327735509	0.3333333333333333	0.0	0.0	1.0	cluster_parent_insufficient_consensus	Treg:1; Blood Cell:1; CD4 Naive / T Central Memory:1	CD4 Naive / T Central Memory:3	Blood Cell:3	Blood Cell:3	Blood Cell:3	CD4 Naive / T Central Memory:3	not_available:2; CD4 Naive / T Central Memory:1	755.0	1682.0	0.0
infection_study_04	B	leiden:21	2	Plasmablast	True	Plasmablast	1.1338070268205986	0.79645427572633	0.33735275109426865	0.6645474901181255	0.5	0.07142857142857142	0.5	0.875	cluster_consensus_marker_source_support	Treg:1; Plasmablast:1	CD4 Naive / T Central Memory:1; NK Cell:1	Blood Cell:1; NK Cell:1	Plasma Cell:1; Lymphoid Cell:1	B Cell:1; Lymphoid Cell:1	B Cell:1; Plasma Cell:1	not_available:2	1387.5	2310.5	0.0
infection_study_04	B	leiden:4	2	Naive B Cell	True	Naive B Cell	1.1499331688258276	1.026277136394348	0.12365603243147971	0.8332590764731418	0.5	0.0	0.0	1.0	cluster_consensus_marker_source_support	Plasma Cell:1; Blood Cell:1	CD8 Cytotoxic / T Effector Memory:2	Blood Cell:2	Plasma Cell:2	B Cell:2	CD8 Cytotoxic / T Effector Memory:2	not_available:2	773.0	1844.0	0.0
infection_study_04	T/NK	leiden:34	2	CD4 Naive / T Central Memory	True	CD4 Naive / T Central Memory	1.493748714785112	0.779277929555536	0.7144707852295761	0.6041652386501245	0.0	0.5	3.5	1.0	cluster_consensus_marker_source_support	CD4 Naive / T Central Memory:2	CD4 Naive / T Central Memory:2	CD4 Naive / T Central Memory:2	Blood Cell:2	Blood Cell:2	Classical Monocyte:2	CD4 Naive / T Central Memory:1; Treg:1	568.0	1517.0	0.0
infection_study_04	Myeloid/DC	leiden:10	2	Non-Classical Monocyte	True	Non-Classical Monocyte	1.8225815927851707	0.9731749948591405	0.8494065979260302	0.9774716110311421	0.5	0.2857142857142857	2.0	1.0	cluster_consensus_marker_source_support	CD4 Naive / T Central Memory:2	CD4 Naive / T Central Memory:1; Non-Classical Monocyte:1	CD4 Naive / T Central Memory:1; Non-Classical Monocyte:1	Intermediate Monocyte:1; Blood Cell:1	Monocyte:1; Blood Cell:1	Non-Classical Monocyte:2	not_available:2	1178.5	2101.0	0.0
infection_study_04	Myeloid/DC	leiden:7	2	Classical Monocyte	True	Classical Monocyte	1.252369201844834	0.5953578038247995	0.6570113980200345	0.48675943062124427	0.0	0.42857142857142855	3.0	1.0	cluster_consensus_marker_source_support	CD4 Naive / T Central Memory:2	Classical Monocyte:2	Classical Monocyte:2	Blood Cell:2	Blood Cell:2	Classical Monocyte:2	not_available:2	1135.5	2068.0	0.0
infection_study_04	Artifact/Other	leiden:27	2	Blood Cell	False	HSC	1.6237250668311742	0.4592895332099527	1.1644355336212215	0.9152500742568601	1.0	0.0	0.0	1.0	cluster_parent_insufficient_consensus	CD4 Naive / T Central Memory:2	ydT Cell:2	Blood Cell:2	Blood Cell:2	Blood Cell:2	MAIT Cell:2	not_available:2	940.5	1903.0	0.0
infection_study_04	B	leiden:10	1	Memory B Cell	True	Memory B Cell	2.2254810375723393	0.8604770717663993	1.3650039658059399	0.9806932163502182	1.0	0.2857142857142857	2.0	1.0	cluster_consensus_marker_source_support	Non-Classical Monocyte:1	B Cell:1	Blood Cell:1	Memory B Cell:1	B Cell:1	Non-Classical Monocyte:1	Memory B Cell:1	1532.0	2372.0	0.0
infection_study_04	B	leiden:30	1	Naive B Cell	True	Naive B Cell	1.6885197262125082	0.34297758585235455	1.3455421403601537	0.9713711243631046	0.0	0.42857142857142855	3.0	1.0	cluster_consensus_marker_source_support	Classical Monocyte:1	Naive B Cell:1	Blood Cell:1	Naive B Cell:1	B Cell:1	Classical Monocyte:1	Naive B Cell:1	677.0	1564.0	0.0
infection_study_04	B	leiden:33	1	Plasma Cell	True	Plasma Cell	2.1814547163714346	1.074759848418084	1.1066948679533506	0.9317750816825462	1.0	0.2857142857142857	2.0	0.8888888888888888	cluster_consensus_marker_source_support	Blood Cell:1	Plasmablast:1	Plasma Cell:1	Blood Cell:1	Myeloid Cell:1	Blood Cell:1	Plasma Cell:1	1193.0	2244.0	0.0
infection_study_04	T/NK	leiden:16	1	Treg	True	Treg	1.961208542639758	0.9081137451896242	1.053094797450134	0.988644412456874	1.0	0.14285714285714285	1.0	1.0	cluster_consensus_marker_source_support	Treg:1	CD4 T Cell (ab):1	CD4 T Cell (ab):1	Plasma Cell:1	B Cell:1	Plasma Cell:1	CD4 Naive / T Central Memory:1	1132.0	2061.0	0.0
infection_study_04	T/NK	leiden:9	1	Treg	True	Treg	1.1055227519755588	0.9241341323697894	0.18138861960576946	0.926771311718875	0.0	0.14285714285714285	1.0	1.0	cluster_consensus_marker_source_support	CD4 Naive / T Central Memory:1	Naive B Cell:1	CD4 Naive / T Central Memory:1	Blood Cell:1	Blood Cell:1	B Cell:1	Treg:1	499.0	1684.0	0.0
infection_study_04	Myeloid/DC	leiden:15	1	Neutrophil	True	Neutrophil	1.682706148468024	0.7892482594518375	0.8934578890161864	0.9807846094089154	1.0	0.0	0.0	1.0	cluster_consensus_marker_source_support	CD8 Cytotoxic / T Effector Memory:1	Classical Monocyte:1	Classical Monocyte:1	Plasma Cell:1	B Cell:1	Blood Cell:1	not_available:1	979.0	1921.0	0.0
infection_study_04	Myeloid/DC	leiden:16	1	Conventional DC 2	True	Conventional DC 2	1.694715196380835	1.0902264915836783	0.6044887047971566	0.9941279959787054	1.0	0.0	0.0	1.0	cluster_consensus_marker_source_support	Conventional DC 1:1	Conventional DC 1:1	Conventional DC 1:1	Plasma Cell:1	B Cell:1	Plasma Cell:1	not_available:1	1239.0	2287.0	0.0
infection_study_04	Myeloid/DC	leiden:18	1	Plasmacytoid DC	True	Plasmacytoid DC	2.510378661026409	0.821509356364384	1.688869304662025	0.9956588297118834	1.0	0.42857142857142855	3.0	0.875	cluster_consensus_marker_source_support	CD4 Naive / T Central Memory:1	Plasmacytoid DC:1	Plasmacytoid DC:1	Plasmacytoid DC:1	DC:1	CD8 Cytotoxic / T Effector Memory:1	not_available:1	1673.0	2487.0	0.0
infection_study_04	Myeloid/DC	leiden:31	1	Plasmacytoid DC	True	Plasmacytoid DC	2.510255280397168	0.8289019123997532	1.6813533679974149	0.9955217401238375	1.0	0.42857142857142855	3.0	0.875	cluster_consensus_marker_source_support	CD4 Naive / T Central Memory:1	Plasmacytoid DC:1	Plasmacytoid DC:1	Blood Cell:1	Blood Cell:1	Plasmacytoid DC:1	not_available:1	1084.0	2022.0	0.0
infection_study_04	Myeloid/DC	leiden:6	1	Neutrophil	True	Neutrophil	1.6824182603331277	1.4662083957580563	0.2162098645750714	0.9804647337034752	1.0	0.0	0.0	1.0	cluster_consensus_marker_source_support	CD4 Naive / T Central Memory:1	Classical Monocyte:1	Classical Monocyte:1	Blood Cell:1	Blood Cell:1	Classical Monocyte:1	not_available:1	1515.0	2352.0	0.0
infection_study_04	Artifact/Other	leiden:11	1	Blood Cell	False	Platelet	1.6800945918157515	0.21585441085749538	1.4642401809582561	0.9778828797952795	1.0	0.0	0.0	1.0	cluster_parent_insufficient_consensus	CD4 Naive / T Central Memory:1	CD4 Naive / T Central Memory:1	Blood Cell:1	Blood Cell:1	Blood Cell:1	Classical Monocyte:1	not_available:1	1653.0	2546.0	0.0
infection_study_04	Artifact/Other	leiden:13	1	Blood Cell	False	Platelet	1.6860682706148469	0.8450956199876619	0.840972650627185	0.9845203006831631	1.0	0.0	0.0	1.0	cluster_parent_insufficient_consensus	Classical Monocyte:1	CD4 Naive / T Central Memory:1	Blood Cell:1	Blood Cell:1	Blood Cell:1	Plasma Cell:1	not_available:1	1090.0	2174.0	0.0
infection_study_04	Artifact/Other	leiden:19	1	Blood Cell	False	HSC	0.7498560559325519	0.6418671601891835	0.10798889574336834	0.8331733954806132	0.0	0.0	0.0	1.0	cluster_parent_insufficient_consensus	Blood Cell:1	CD4 Naive / T Central Memory:1	Classical Monocyte:1	Blood Cell:1	Blood Cell:1	CD4 Naive / T Central Memory:1	not_available:1	483.0	1567.0	0.0
